Compound_CID,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date
168679654,Anticancer agent 146,Anticancer agent 146|HY-155146|CS-0887702,C19H16Cl2N2O2,"InChI=1S/C19H16Cl2N2O2/c20-14-9-13-10-17(25-19(13)16(21)11-14)18(24)12-1-3-15(4-2-12)23-7-5-22-6-8-23/h1-4,9-11,22H,5-8H2",C1CN(CCN1)C2=CC=C(C=C2)C(=O)C3=CC4=CC(=CC(=C4O3)Cl)Cl,LQXJAYOALUEPIR-UHFFFAOYSA-N,"(5,7-dichloro-1-benzofuran-2-yl)-(4-piperazin-1-ylphenyl)methanone",,,,AbaChemScene|BLD Pharm|MedChemexpress MCE,Chemical Vendors,,375.2,45.5,478,4.7,25,1,4,3,374.058868,374.058868,0,1,0,0,0,0,0,0,0,0,0,0,0,20231030
168679698,Anticancer agent 157,Anticancer agent 157|HY-149523|CS-0892230,C14H20O2,"InChI=1S/C14H20O2/c1-9-10-5-4-6-14(2,3)12(10)7-13(16)11(9)8-15/h7,15-16H,4-6,8H2,1-3H3",CC1=C2CCCC(C2=CC(=C1CO)O)(C)C,TVANSUWJOPMMPU-UHFFFAOYSA-N,"3-(hydroxymethyl)-4,8,8-trimethyl-6,7-dihydro-5H-naphthalen-2-ol",,,,AbaChemScene|BLD Pharm|MedChemexpress MCE,Chemical Vendors,,220.31,40.5,249,3.8,16,2,2,1,220.146332,220.146332,0,1,0,0,0,0,0,0,0,0,0,0,0,20231030
168355511,Anticancer agent 106,Anticancer agent 106|CHEMBL5432171|HY-149950|CS-0737920|3009090-13-2,C26H25N3O4S,"InChI=1S/C26H25N3O4S/c1-3-33-26(32)22-17-7-5-4-6-8-21(17)34-25(22)29-19(23(31)18(14-27)24(29)28)13-20(30)16-11-9-15(2)10-12-16/h9-13,28,31H,3-8H2,1-2H3/b19-13+,28-24?",CCOC(=O)C1=C(SC2=C1CCCCC2)N3/C(=C/C(=O)C4=CC=C(C=C4)C)/C(=C(C3=N)C#N)O,NGVSDLBWYYOXAO-LBOPPBIISA-N,"ethyl 2-[(5E)-3-cyano-4-hydroxy-2-imino-5-[2-(4-methylphenyl)-2-oxoethylidene]pyrrol-1-yl]-5,6,7,8-tetrahydro-4H-cyclohepta[b]thiophene-3-carboxylate",,Biological Test Results|Literature,1974363|1974364|1974365|1974368|1974369|1974370|1974371|1974372|1974373|1974374|1974375|1974376|1974377|1974378|1974379|1974380|1974381|1974382|1974383|1974384|1974385|1974386|1974387|1974388|1974389|1974390|1974391|1974392|1974393|1974394|1974395|1974396|1974397|1974398|1974399|1974400|1974401|1974402|1974403|1974404|1974405|1974406|1974407|1974408|1974409,AbaChemScene|BLD Pharm|ChEMBL|MedChemexpress MCE,Chemical Vendors|Curation Efforts|Research and Development,,475.6,143.0,956,5.3,34,2,7,6,475.156586,475.156586,0,1,0,0,0,0,1,1,0,1,0,0,2,20230706
168265400,Anticancer agent 102,"Anticancer agent 102|2914922-86-2|DA-70916|HY-149062|CS-0654055|N'-(3,5-Bis(trifluoromethyl)benzylidene)-4-(butylamino)benzohydrazide",C20H19F6N3O,"InChI=1S/C20H19F6N3O/c1-2-3-8-27-17-6-4-14(5-7-17)18(30)29-28-12-13-9-15(19(21,22)23)11-16(10-13)20(24,25)26/h4-7,9-12,27H,2-3,8H2,1H3,(H,29,30)/b28-12+",CCCCNC1=CC=C(C=C1)C(=O)N/N=C/C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F,HMVYHIGKKXHIGK-KVSWJAHQSA-N,"N-[(E)-[3,5-bis(trifluoromethyl)phenyl]methylideneamino]-4-(butylamino)benzamide",,Classification,,"AbaChemScene|BLD Pharm|Debye Scientific Co., Ltd|MedChemexpress MCE|TargetMol",Chemical Vendors,,431.4,53.5,548,5.8,30,2,9,7,431.143219,431.143219,0,1,0,0,0,0,1,1,0,0,0,0,1,20230601
168265404,Anticancer agent 103,Anticancer agent 103|2914922-78-2|DA-61100|HY-149216|CS-0654058,C18H20BrN3O,"InChI=1S/C18H20BrN3O/c1-2-3-12-20-17-10-6-15(7-11-17)18(23)22-21-13-14-4-8-16(19)9-5-14/h4-11,13,20H,2-3,12H2,1H3,(H,22,23)/b21-13+",CCCCNC1=CC=C(C=C1)C(=O)N/N=C/C2=CC=C(C=C2)Br,RQDVRGGDZYZYMU-FYJGNVAPSA-N,N-[(E)-(4-bromophenyl)methylideneamino]-4-(butylamino)benzamide,,,,"AbaChemScene|BLD Pharm|Debye Scientific Co., Ltd|MedChemexpress MCE|TargetMol",Chemical Vendors,,374.3,53.5,372,4.5,23,2,3,7,373.078979,373.078979,0,1,0,0,0,0,1,1,0,0,0,0,0,20230601
168006885,Anticancer agent 99,Anticancer agent 99|2914922-83-9|EX-A8069|DA-70926|HY-149061|CS-0654051,C19H20F3N3O2,"InChI=1S/C19H20F3N3O2/c1-2-3-12-23-16-10-8-14(9-11-16)18(26)25-24-13-15-6-4-5-7-17(15)27-19(20,21)22/h4-11,13,23H,2-3,12H2,1H3,(H,25,26)/b24-13+",CCCCNC1=CC=C(C=C1)C(=O)N/N=C/C2=CC=CC=C2OC(F)(F)F,ZPFPBPOARCUZHQ-ZMOGYAJESA-N,4-(butylamino)-N-[(E)-[2-(trifluoromethoxy)phenyl]methylideneamino]benzamide,,Classification,,"AbaChemScene|BLD Pharm|Debye Scientific Co., Ltd|Excenen Pharmatech|MedChemexpress MCE",Chemical Vendors,,379.4,62.7,477,5.2,27,2,7,8,379.150757,379.150757,0,1,0,0,0,0,1,1,0,0,0,0,1,20230428
168355502,Anticancer agent 104,Anticancer agent 104|HY-149231|CS-0716562,C34H47F3N2O2S2,"InChI=1S/C34H47F3N2O2S2/c1-32(2)25-15-16-33(32,3)28(19-25)41-29(40)10-4-9-27-26-8-6-18-38-17-5-7-23(30(26)38)20-39(27)31(42)43-21-22-11-13-24(14-12-22)34(35,36)37/h11-14,23,25-28,30H,4-10,15-21H2,1-3H3/t23-,25?,26+,27+,28?,30-,33?/m0/s1",CC1(C2CCC1(C(C2)OC(=O)CCC[C@@H]3[C@H]4CCCN5[C@H]4[C@@H](CCC5)CN3C(=S)SCC6=CC=C(C=C6)C(F)(F)F)C)C,JIMANZWLKZZNBA-IEXCXIRMSA-N,"(1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl) 4-[(5R,6R,9S,13S)-7-[[4-(trifluoromethyl)phenyl]methylsulfanylcarbothioyl]-1,7-diazatricyclo[7.3.1.05,13]tridecan-6-yl]butanoate",,Classification,,AbaChemScene|BLD Pharm|MedChemexpress MCE,Chemical Vendors,,636.9,90.2,1030,8.6,43,0,8,9,636.303101,636.303101,0,1,0,7,4,3,0,0,0,0,0,0,1,20230706
168355510,Anticancer agent 105 free,Anticancer agent 105 free|CHEMBL5500090|2450987-56-9,C25H25N3O6S,"InChI=1S/C25H25N3O6S/c1-3-34-25(32)21-16-6-4-5-7-20(16)35-24(21)28-18(22(30)17(13-26)23(27)31)12-19(29)14-8-10-15(33-2)11-9-14/h8-12,28,30H,3-7H2,1-2H3,(H2,27,31)/b18-12-,22-17-",CCOC(=O)C1=C(SC2=C1CCCC2)N/C(=C\C(=O)C3=CC=C(C=C3)OC)/C(=C(\C#N)/C(=O)N)/O,BRUAHLSTPLJGEF-YVLAPSNVSA-N,"ethyl 2-[[(2Z,4Z)-6-amino-5-cyano-4-hydroxy-1-(4-methoxyphenyl)-1,6-dioxohexa-2,4-dien-3-yl]amino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate",,,,AbaChemScene|Biorbyt|BLD Pharm|ChEMBL|MedChemexpress MCE|TargetMol,Chemical Vendors|Curation Efforts|Research and Development,,495.5,180.0,931,4.6,35,3,9,10,495.146393,495.146393,0,1,0,0,0,0,2,2,0,0,0,0,0,20230706
168355650,Anticancer agent 113,Anticancer agent 113|2495323-17-4|orb1941679|HY-154800|CS-0774661,C27H31ClN6O2,"InChI=1S/C27H31ClN6O2/c1-6-21-16(2)26(36-33-21)15-34(5)27(35)20-14-25(32-23-8-7-18(28)13-19(20)23)24-10-9-22(17(3)31-24)30-12-11-29-4/h7-10,13-14,29-30H,6,11-12,15H2,1-5H3",CCC1=NOC(=C1C)CN(C)C(=O)C2=CC(=NC3=C2C=C(C=C3)Cl)C4=NC(=C(C=C4)NCCNC)C,HXANWIWUKCWXRL-UHFFFAOYSA-N,"6-chloro-N-[(3-ethyl-4-methyl-1,2-oxazol-5-yl)methyl]-N-methyl-2-[6-methyl-5-[2-(methylamino)ethylamino]-2-pyridinyl]quinoline-4-carboxamide",,,,AbaChemScene|Biorbyt|BLD Pharm|MedChemexpress MCE|TargetMol,Chemical Vendors,,507.0,96.2,716,4.0,36,2,7,9,506.219696,506.219696,0,1,0,0,0,0,0,0,0,0,0,0,0,20230706
168355516,Anticancer agent 108,Anticancer agent 108|CHEMBL5407624|NSC831848|NSC-831848|HY-149240|CS-0738015,C18H9NO5S2,"InChI=1S/C18H9NO5S2/c20-8-4-1-3-7-10(8)14(22)12-11(9-5-2-6-24-9)16-17(19-18(23)26-16)25-15(12)13(7)21/h1-6,11,20H,(H,19,23)",C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)SC4=C(C3C5=CC=CO5)SC(=O)N4,UGWNCWOKVYKUFR-UHFFFAOYSA-N,"17-(furan-2-yl)-4-hydroxy-11,15-dithia-13-azatetracyclo[8.7.0.03,8.012,16]heptadeca-1(10),3(8),4,6,12(16)-pentaene-2,9,14-trione",,Biological Test Results|Literature,3|5|7|9|13|15|19|21|23|25|29|33|35|37|39|41|43|45|47|49|53|55|59|65|67|71|73|77|79|81|83|85|89|91|93|95|97|99|101|103|105|107|109|113|115|119|121|123|125|129|131|133|137|139|141|143|145|1794732|1794733|1794735|1794736|1794738|1794739|1794740|1794742|1794745|1794746|1794748|1794750|1794751|1794752|1794753|1794754|1794755|1794756|1794757|1794758|1794759|1794760|1794761|1794763|1794764|1794765|1794766|1794767|1794768|1794769|1794771|1794772|1794773|1794774|1794775|1794776|1794777|1794778|1794779|1794780|1794781|1794782|1794783|1794784|1794785|1794786|1794788|1794789|1794790|1794792|1794793|1794794|1794795|1794796|1794798|1794799|2008630|2008632|2008637|2008638|2008641|2008648|2008652|2008653|2008654|2008655|2008656|2008657|2008658|2008659|2008660|2008661|2008662|2008663|2008664|2008665|2008666|2008667|2008668|2008669|2008670|2008671|2008672|2008673|2008674|2008675|2008676|2008677|2008678|2008679|2008680|2008681|2008682|2008683|2008684|2008685|2008686|2008687|2008688|2008689|2008690|2008691|2008692|2008693|2008694|2008695|2008696|2008697|2008698|2008699|2008700|2008701|2008702|2008703|2008704|2008705|2008706|2008707|2008708|2008709|2008710|2008711|2008712|2008713|2008714|2008715|2008716|2008717|2008718|2008719|2008720|2008721|2008722|2008723|2008724|2008725|2008726|2008727|2008728|2008729|2008730|2008731|2008732|2008733|2008734|2008735|2008736|2008737|2008738|2008739|2008740|2008741|2008742|2008743|2008744|2008745|2008746|2008747|2008748|2008749|2008750|2008751|2008752|2008753|2008754|2008755|2008756|2008757|2008758|2008759|2008760|2008761|2008762|2008763|2008764|2008765|2008766|2008767|2008768|2008769|2008770|2008771|2008772|2008773|2008774|2008775|2008776|2008777|2008778|2008779|2008780|2008781|2008782|2008783|2008784|2008785|2008786|2008787|2008788|2008789|2008790|2008791|2008792|2008793|2008794|2008795|2008796|2008797|2008798|2008799|2008800|2008801|2008802|2008803|2008804|2008805|2008806|2008807|2008808|2008809|2008810|2008811|2008812|2008813|2008814|2008815|2008816|2008817|2008818|2008819|2008820|2008821|2008822|2008823|2008824|2008825|2008826|2008827|2008828|2008829|2008830|2008831|2008832|2008833|2008834|2008835|2008836|2008837|2008838|2008839|2008840|2008841|2008842|2008843|2008844|2008845|2008846|2008847|2008848|2008849|2008850|2008851|2008852|2008853|2008854|2008855|2008856|2008857|2008858|2008859|2008860|2008861|2008862|2008863|2008864|2008865|2008866|2008867|2008868|2008869|2008870|2008871|2008872|2008873|2008874|2008875|2008876|2008877|2008879|2008880|2008881|2008882|2008883|2008884|2008885|2008886|2008887|2008888|2008893|2008894|2008898|2008899|2008900|2202374|2202375,AbaChemScene|BLD Pharm|ChEMBL|DTP/NCI|MedChemexpress MCE,Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,383.4,147.0,788,3.0,26,2,7,1,382.992218,382.992218,0,1,0,1,0,1,0,0,0,1,0,0,2,20230706
168264815,Anticancer agent 114,Anticancer agent 114|CHEMBL5419917|HY-149832,C28H33BF6N2O7,"InChI=1S/C28H33BF6N2O7/c1-12(2)8-20(29-43-22-21-16(25(40)41)11-19(42-21)26(22,3)44-29)37-24(39)18(9-13-4-5-13)36-23(38)15-10-14(27(30,31)32)6-7-17(15)28(33,34)35/h6-7,10,12-13,16,18-22H,4-5,8-9,11H2,1-3H3,(H,36,38)(H,37,39)(H,40,41)/t16?,18?,19?,20-,21?,22?,26?/m0/s1",B1(OC2C3C(CC(C2(O1)C)O3)C(=O)O)[C@H](CC(C)C)NC(=O)C(CC4CC4)NC(=O)C5=C(C=CC(=C5)C(F)(F)F)C(F)(F)F,QUNHEJRCMTUHHU-RURUYEODSA-N,"4-[(1R)-1-[[2-[[2,5-bis(trifluoromethyl)benzoyl]amino]-3-cyclopropylpropanoyl]amino]-3-methylbutyl]-2-methyl-3,5,10-trioxa-4-boratricyclo[5.2.1.02,6]decane-8-carboxylic acid",,Biological Test Results|Classification|Literature,2033891|2033892|2033893|2033894|2033895|2033896|2033897|2033898|2033899|2033900|2033901|2033902|2033903|2033904|2033905|2033906|2033907|2033908|2033909|2033910|2033911|2033912|2033913|2033914|2033915|2033916|2033917|2033918|2033919|2033920|2033921|2033922|2033923,BLD Pharm|ChEMBL|MedChemexpress MCE,Chemical Vendors|Curation Efforts|Research and Development,,634.4,123.0,1120,,44,3,13,10,634.228516,634.228516,0,1,0,7,1,6,0,0,0,1,0,0,3,20230531
168265403,Anticancer agent 101,Anticancer agent 101|2914922-80-6|DA-50522|HY-149215|CS-0654054|4-(Butylamino)-N'-(2-(trifluoromethyl)benzylidene)benzohydrazide,C19H20F3N3O,"InChI=1S/C19H20F3N3O/c1-2-3-12-23-16-10-8-14(9-11-16)18(26)25-24-13-15-6-4-5-7-17(15)19(20,21)22/h4-11,13,23H,2-3,12H2,1H3,(H,25,26)/b24-13+",CCCCNC1=CC=C(C=C1)C(=O)N/N=C/C2=CC=CC=C2C(F)(F)F,MAUOVDMAMVVALD-ZMOGYAJESA-N,4-(butylamino)-N-[(E)-[2-(trifluoromethyl)phenyl]methylideneamino]benzamide,,Classification,,"AbaChemScene|BLD Pharm|Debye Scientific Co., Ltd|MedChemexpress MCE|TargetMol",Chemical Vendors,,363.4,53.5,459,5.0,26,2,6,7,363.155853,363.155853,0,1,0,0,0,0,1,1,0,0,0,0,1,20230601
168510551,Anticancer agent 107,Anticancer agent 107|2397573-96-3|orb1941677|CHEMBL5409605|HY-149951|CS-0737940,C24H19N3O4S,"InChI=1S/C24H19N3O4S/c1-31-14-9-7-13(8-10-14)18(28)11-17-21(29)16(12-25)22-26-23(30)20-15-5-3-2-4-6-19(15)32-24(20)27(17)22/h7-11,29H,2-6H2,1H3/b17-11+",COC1=CC=C(C=C1)C(=O)/C=C/2\C(=C(C3=NC(=O)C4=C(N23)SC5=C4CCCCC5)C#N)O,ZCQZERCIPNHHLQ-GZTJUZNOSA-N,"(12E)-13-hydroxy-12-[2-(4-methoxyphenyl)-2-oxoethylidene]-17-oxo-9-thia-11,16-diazatetracyclo[8.7.0.02,8.011,15]heptadeca-1(10),2(8),13,15-tetraene-14-carbonitrile",,Biological Test Results|Literature|Patents,1974363|1974364|1974365|1974368|1974370|1974371|1974372|1974373|1974374|1974375|1974376|1974377|1974378|1974379|1974380|1974381|1974382|1974383|1974384|1974385|1974386|1974387|1974388|1974389|1974390|1974391|1974392|1974393|1974394|1974395|1974396|1974397|1974398|1974399|1974400|1974401|1974402|1974403|1974404|1974405|1974406|1974407|1974408|1974409,AbaChemScene|Biorbyt|BLD Pharm|ChEMBL|MedChemexpress MCE|PATENTSCOPE (WIPO)|TargetMol,Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,445.5,131.0,969,4.2,32,1,6,3,445.109619,445.109619,0,1,0,0,0,0,1,1,0,1,0,0,3,20231008
168510623,Anticancer agent 143,"Anticancer agent 143|2948339-38-4|orb2277630|SCHEMBL25737490|BDBM723257|DA-50525|US20250059220, Compound 369|HY-156607|CS-0886009",C19H15BrF2N3O6PS2,"InChI=1S/C19H15BrF2N3O6PS2/c1-34(29,30)12-4-2-10(3-5-12)9-31-15-7-11(14-8-23-25-24-14)6-13-16(20)18(33-17(13)15)19(21,22)32(26,27)28/h2-8H,9H2,1H3,(H,23,24,25)(H2,26,27,28)",CS(=O)(=O)C1=CC=C(C=C1)COC2=CC(=CC3=C2SC(=C3Br)C(F)(F)P(=O)(O)O)C4=NNN=C4,ZIPCRVPKLAFEMK-UHFFFAOYSA-N,[[3-bromo-7-[(4-methylsulfonylphenyl)methoxy]-5-(2H-triazol-4-yl)-1-benzothiophen-2-yl]-difluoromethyl]phosphonic acid,,Biological Test Results|Classification|Patents,2061090|2061091,"AbaChemScene|BindingDB|Biorbyt|BLD Pharm|Debye Scientific Co., Ltd|MedChemexpress MCE|PATENTSCOPE (WIPO)|SureChEMBL|TargetMol",Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,594.3,179.0,886,2.4,34,3,11,7,592.929138,592.929138,0,1,0,0,0,0,0,0,0,0,2,1,3,20231008
168476032,Anticancer agent 134,Anticancer agent 134|CHEMBL5624816|HY-155524|CS-0881045,C34H36ClN7O3S2,"InChI=1S/C34H36ClN7O3S2/c1-20-21(2)46-34-31(20)32(23-13-15-24(35)16-14-23)38-27(33-40-39-22(3)42(33)34)19-30(43)36-17-8-18-37-47(44,45)29-12-7-9-25-26(29)10-6-11-28(25)41(4)5/h6-7,9-16,27,37H,8,17-19H2,1-5H3,(H,36,43)/t27-/m0/s1",CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)NCCCNS(=O)(=O)C4=CC=CC5=C4C=CC=C5N(C)C)C6=CC=C(C=C6)Cl)C,OGCMKHUWVRQLLP-MHZLTWQESA-N,"2-[(9S)-7-(4-chlorophenyl)-4,5,13-trimethyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaen-9-yl]-N-[3-[[5-(dimethylamino)naphthalen-1-yl]sulfonylamino]propyl]acetamide",,Biological Test Results|Classification,2132493|2132494|2132495|2132496|2132497|2132498|2132499|2132500|2132501|2132502|2132503|2132504|2132505|2132506|2132507|2132508|2132509|2132510|2132511|2132512|2132513|2132514|2132515|2132516|2132517|2132518|2132519|2132520|2132521|2132522|2132523|2132524|2132525,AbaChemScene|ChEMBL|MedChemexpress MCE,Chemical Vendors|Curation Efforts|Research and Development,,690.3,158.0,1230,5.7,47,2,9,10,689.200928,689.200928,0,1,0,1,1,0,0,0,0,0,0,0,2,20230905
168679719,Anticancer agent 158,Anticancer agent 158|HY-156097|CS-0892510|2978685-72-0,C27H27N9OS2,"InChI=1S/C27H27N9OS2/c1-15(22-14-28-23-9-7-6-8-21(22)23)31-35-26-29-16(2)24(38-26)17(3)32-36-27-30-18(4)25(39-27)34-33-19-10-12-20(37-5)13-11-19/h6-14,28H,1-5H3,(H,29,35)(H,30,36)/b31-15+,32-17+,34-33?",CC1=C(SC(=N1)N/N=C(\C)/C2=CNC3=CC=CC=C32)/C(=N/NC4=NC(=C(S4)N=NC5=CC=C(C=C5)OC)C)/C,GLDWAVZGZYOJOG-SIJOGSBESA-N,"N-[(E)-1-(1H-indol-3-yl)ethylideneamino]-5-[(E)-N-[[5-[(4-methoxyphenyl)diazenyl]-4-methyl-1,3-thiazol-2-yl]amino]-C-methylcarbonimidoyl]-4-methyl-1,3-thiazol-2-amine",,,,AbaChemScene|BLD Pharm|MedChemexpress MCE,Chemical Vendors,,557.7,181.0,896,7.7,39,3,11,9,557.177979,557.177979,0,1,0,0,0,0,2,2,0,0,0,0,0,20231030
168679831,Anticancer agent 149,"Anticancer agent 149|1810733-76-6|orb1941681|HY-N11919|DA-50526|CS-0889849|G89081|2,5,6-TRIHYDROXY-3,4-METHOXY-9,10-DIHYDROPHENANTHRENE",C16H16O5,"InChI=1S/C16H16O5/c1-20-15-11(18)7-9-4-3-8-5-6-10(17)14(19)12(8)13(9)16(15)21-2/h5-7,17-19H,3-4H2,1-2H3",COC1=C(C=C2CCC3=C(C2=C1OC)C(=C(C=C3)O)O)O,KTEWNCIIDZFOCY-UHFFFAOYSA-N,"3,4-dimethoxy-9,10-dihydrophenanthrene-2,5,6-triol",,,,"10X CHEM|AbaChemScene|Accel Scientific|Angene Chemical|AstaTech, Inc.|Biorbyt|BOC Sciences|Debye Scientific Co., Ltd|eNovation Chemicals|InvivoChem|MedChemexpress MCE|Molport|SynHet - Synthetic Heterocycles|TargetMol",Chemical Vendors,,288.29,79.2,363,2.7,21,3,5,2,288.099762,288.099762,0,1,0,0,0,0,0,0,0,0,0,0,0,20231030
168510356,Anticancer agent 154,Anticancer agent 154|EX-A12937|HY-155203|CS-0891031|3055541-14-2,C22H23N5O2,"InChI=1S/C22H23N5O2/c1-25-10-12-26(13-11-25)9-8-23-22(29)18-14-16-15-4-2-3-5-19(15)27-20(28)7-6-17(24-18)21(16)27/h2-7,14H,8-13H2,1H3,(H,23,29)",CN1CCN(CC1)CCNC(=O)C2=NC3=C4C(=C2)C5=CC=CC=C5N4C(=O)C=C3,NCFBCBBCLXLTQS-UHFFFAOYSA-N,"N-[2-(4-methylpiperazin-1-yl)ethyl]-2-oxo-1,6-diazatetracyclo[7.6.1.05,16.010,15]hexadeca-3,5(16),6,8,10,12,14-heptaene-7-carboxamide",,,,AbaChemScene|BLD Pharm|Excenen Pharmatech|MedChemexpress MCE,Chemical Vendors,,389.4,70.5,674,1.9,29,1,5,4,389.185181,389.185181,0,1,0,0,0,0,0,0,0,0,0,0,0,20231008
168510624,Anticancer agent 144,"Anticancer agent 144|2948340-59-6|orb2277629|BDBM723332|AT44898|((3-BROMO-7-((4-(METHYLSULFONYL)BENZYL)OXY)-5-(4H-1,2,4-TRIAZOL-3-YL)BENZO[B]THIOPHEN-2-YL)DIFLUOROMETHYL)PHOSPHONIC ACID|US20250059220, Compound 444|HY-156608|CS-0886018",C19H15BrF2N3O6PS2,"InChI=1S/C19H15BrF2N3O6PS2/c1-34(29,30)12-4-2-10(3-5-12)8-31-14-7-11(18-23-9-24-25-18)6-13-15(20)17(33-16(13)14)19(21,22)32(26,27)28/h2-7,9H,8H2,1H3,(H,23,24,25)(H2,26,27,28)",CS(=O)(=O)C1=CC=C(C=C1)COC2=CC(=CC3=C2SC(=C3Br)C(F)(F)P(=O)(O)O)C4=NC=NN4,AMONNCQJDCJXMV-UHFFFAOYSA-N,"[[3-bromo-7-[(4-methylsulfonylphenyl)methoxy]-5-(1H-1,2,4-triazol-5-yl)-1-benzothiophen-2-yl]-difluoromethyl]phosphonic acid",,Biological Test Results|Classification|Patents,2061090|2061091,"AbaChemScene|AstaTech, Inc.|BindingDB|Biorbyt|BLD Pharm|eNovation Chemicals|MedChemexpress MCE|PATENTSCOPE (WIPO)|TargetMol",Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,594.3,179.0,886,2.8,34,3,11,7,592.929138,592.929138,0,1,0,0,0,0,0,0,0,0,1,1,3,20231008
168475870,Anticancer agent 133,Anticancer agent 133|HY-149344|CS-0880933|2758905-51-8,C24H19Cl3N5ORh,"InChI=1S/C22H17ClN4O.C2H3N.2ClH.Rh/c1-15-14-19(16-8-4-2-5-9-16)27(26-15)20-13-12-18(23)21(25-20)22(28)24-17-10-6-3-7-11-17;1-2-3;;;/h2-14H,1H3,(H,24,28);1H3;2*1H;/q;;;;+3/p-3",CC#N.CC1=NN(C(=C1)C2=CC=CC=C2)C3=NC(=C(C=C3)Cl)C(=O)[N-]C4=CC=CC=C4.Cl[Rh+]Cl,QYLZDQTYVGUGAZ-UHFFFAOYSA-K,acetonitrile;[3-chloro-6-(3-methyl-5-phenylpyrazol-1-yl)pyridine-2-carbonyl]-phenylazanide;dichlororhodium(1+),,,,AbaChemScene|BLD Pharm|MedChemexpress MCE,Chemical Vendors,,602.7,72.6,639,,34,0,5,2,600.971008,600.971008,0,3,0,0,0,0,0,0,0,0,0,0,0,20230905
168475946,Anticancer agent 122,Anticancer agent 122|2924532-50-1|orb2278129|HY-154866|CS-0835410,C18H15ClN2O2S,"InChI=1S/C18H15ClN2O2S/c1-23-17(22)11-20-18-21(15-9-7-14(19)8-10-15)16(12-24-18)13-5-3-2-4-6-13/h2-10,12H,11H2,1H3",COC(=O)CN=C1N(C(=CS1)C2=CC=CC=C2)C3=CC=C(C=C3)Cl,QBANUNCJJRCORV-UHFFFAOYSA-N,"methyl 2-[[3-(4-chlorophenyl)-4-phenyl-1,3-thiazol-2-ylidene]amino]acetate",,,,AbaChemScene|Biorbyt|BLD Pharm|MedChemexpress MCE|TargetMol,Chemical Vendors,,358.8,67.2,509,4.5,24,0,4,5,358.054291,358.054291,0,1,0,0,0,0,0,0,0,0,0,0,0,20230905
168510238,Anticancer agent 136,Anticancer agent 136|CHEMBL5407855|BDBM50629896|HY-149367|CS-0881627,C40H50N6O8,"InChI=1S/C40H50N6O8/c1-24-18-30-35(42-22-29-23-46(45-44-29)17-11-15-28-13-8-7-9-14-28)32(47)21-31(37(30)49)43-39(50)25(2)12-10-16-33(52-5)38(54-40(41)51)27(4)20-26(3)36(48)34(19-24)53-6/h7-16,20-21,23-24,26,33-34,36,38,42,48H,17-19,22H2,1-6H3,(H2,41,51)(H,43,50)/b15-11+,16-10-,25-12+,27-20+/t24-,26+,33+,34+,36-,38+/m1/s1",C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC3=CN(N=N3)C/C=C/C4=CC=CC=C4)/C)OC)OC(=O)N)\C)C)O)OC,HPHGBUWCYWPRLF-SQIJLRSRSA-N,"[(4E,6Z,8S,9S,10E,12S,13R,14S,16R)-13-hydroxy-8,14-dimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-19-[[1-[(E)-3-phenylprop-2-enyl]triazol-4-yl]methylamino]-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl] carbamate",,Biological Test Results|Classification|Literature,2018091|2018092|2018093|2018094|2018095|2018096|2018097|2018098|2018099|2018100|2018101|2018102|2018103|2018104|2018105,AbaChemScene|BindingDB|ChEMBL|MedChemexpress MCE,Chemical Vendors|Curation Efforts|Research and Development,,742.9,197.0,1540,3.5,54,4,11,10,742.369019,742.369019,0,1,0,6,6,0,4,4,0,1,0,0,3,20231008
